Code,Group,Sub group,Section,Object,Sub object,Title,NBS Code,COBie,NRM1,IFC 2x3 TC1,IFC 4Add2 TC1,IFC 4x3Add2 TC1,CESMM
PC_35_15,35,15,,,,Chemical characteristics,,,,,,,
PC_35_15_01,35,15,01,,,Acid-free,,,,,,,
PC_35_15_02,35,15,02,,,Acidity,,,,,,,
PC_35_15_04,35,15,04,,,Alkalinity,,,,,,,
PC_35_15_14,35,15,14,,,Chemical aging,,,,,,,
PC_35_15_14_03,35,15,14,03,,Activation energy,,,,,,,
PC_35_15_14_17,35,15,14,17,,Corrosion rate,,,,,,,
PC_35_15_14_23,35,15,14,23,,Diffusion rate,,,,,,,
PC_35_15_14_39,35,15,14,39,,Hydration rate,,,,,,,
PC_35_15_15,35,15,15,,,Chemical composition,,,,,,,
PC_35_15_16,35,15,16,,,Chemical resistance,,,,,,,
PC_35_15_16_02,35,15,16,02,,Acid resistance,,,,,,,
PC_35_15_16_04,35,15,16,04,,Alkali resistance,,,,,,,
PC_35_15_16_59,35,15,16,59,,Ozone resistance,,,,,,,
PC_35_15_16_85,35,15,16,85,,Sulfate resistance,,,,,,,
PC_35_15_19,35,15,19,,,Concentration,,,,,,,
PC_35_15_56,35,15,56,,,Neutrality,,,,,,,
PC_35_15_65,35,15,65,,,pH value,,,,,,,
PC_35_15_72,35,15,72,,,Reactivity,,,,,,,
PC_35_15_76,35,15,76,,,Salinity,,,,,,,
PC_35_15_82,35,15,82,,,Solubility,,,,,,,
PC_35_15_82_96,35,15,82,96,,Water-solubility,,,,,,,
PC_35_25,35,25,,,,Electrical characteristics,,,,,,,
PC_35_25_02,35,25,02,,,Admittance,,,,,,,
PC_35_25_04,35,25,04,,,Amperage,,,,,,,
PC_35_25_12,35,25,12,,,Capacitance,,,,,,,
PC_35_25_17,35,25,17,,,Conductance,,,,,,,
PC_35_25_18,35,25,18,,,Conductivity,,,,,,,
PC_35_25_22,35,25,22,,,Dielectric characteristics,,,,,,,
PC_35_25_22_22,35,25,22,22,,Dielectric constant,,,,,,,
PC_35_25_23,35,25,23,,,Earth ground resistance,,,,,,,
PC_35_25_24,35,25,24,,,Electrical charge,,,,,,,
PC_35_25_24_24,35,25,24,24,,Electrical charge density,,,,,,,
PC_35_25_26,35,25,26,,,Electrical frequency,,,,,,,
PC_35_25_27,35,25,27,,,Electrical insulation capability,,,,,,,
PC_35_25_28,35,25,28,,,Electrical phase,,,,,,,
PC_35_25_30,35,25,30,,,Electrical source,,,,,,,
PC_35_25_31,35,25,31,,,Electrical susceptance,,,,,,,
PC_35_25_32,35,25,32,,,Flux density,,,,,,,
PC_35_25_41,35,25,41,,,Impedance,,,,,,,
PC_35_25_41_41,35,25,41,41,,Input impedance,,,,,,,
PC_35_25_41_59,35,25,41,59,,Output impedance,,,,,,,
PC_35_25_43,35,25,43,,,Inductance,,,,,,,
PC_35_25_43_80,35,25,43,80,,Self-inductance,,,,,,,
PC_35_25_63,35,25,63,,,Permittivity,,,,,,,
PC_35_25_66,35,25,66,,,Power factor,,,,,,,
PC_35_25_66_66,35,25,66,66,,Power factor state,,,,,,,
PC_35_25_72,35,25,72,,,Electrical resistance,,,,,,,
PC_35_25_73,35,25,73,,,Resistivity,,,,,,,
PC_35_25_95,35,25,95,,,Voltage,,,,,,,
PC_35_25_95_95,35,25,95,95,,Voltage drop,,,,,,,
PC_35_27,35,27,,,,Energy characteristics,,,,,,,
PC_35_27_24,35,27,24,,,Energy consumption,,,,,,,
PC_35_27_25,35,27,25,,,Energy demand,,,,,,,
PC_35_27_26,35,27,26,,,Energy density,,,,,,,
PC_35_27_27,35,27,27,,,Energy efficiency,,,,,,,
PC_35_27_27_27,35,27,27,27,,Energy efficiency measurement,,,,,,,
PC_35_27_27_28,35,27,27,28,,Energy efficiency verification,,,,,,,
PC_35_27_28,35,27,28,,,Energy output,,,,,,,
PC_35_27_29,35,27,29,,,Energy per unit area time,,,,,,,
PC_35_27_30,35,27,30,,,Energy unit,,,,,,,
PC_35_27_37,35,27,37,,,Heat flux density,,,,,,,
PC_35_27_42,35,27,42,,,Irradiance,,,,,,,
PC_35_27_65,35,27,65,,,Potential energy,,,,,,,
PC_35_27_67,35,27,67,,,Power output,,,,,,,
PC_35_27_71,35,27,71,,,Radiant energy characteristics,,,,,,,
PC_35_27_71_01,35,27,71,01,,Absorptance,,,,,,,
PC_35_27_71_70,35,27,71,70,,Radiance,,,,,,,
PC_35_27_71_72,35,27,71,72,,Radiant intensity,,,,,,,
PC_35_27_82,35,27,82,,,Specific energy,,,,,,,
PC_35_27_89,35,27,89,,,Total solar energy,,,,,,,
PC_35_27_89_89,35,27,89,89,,Total solar energy reflectance,,,,,,,
PC_35_28,35,28,,,,Environmental characteristics,,,,,,,
PC_35_28_03,35,28,03,,,Air quality,,,,,,,
PC_35_28_03_03,35,28,03,03,,Air pollutants level,,,,,,,
PC_35_28_03_12,35,28,03,12,,Carbon dioxide level,,,,,,,
PC_35_28_03_42,35,28,03,42,,Indoor air quality (IAQ),,,,,,,
PC_35_28_03_52,35,28,03,52,,Methane level,,,,,,,
PC_35_28_03_57,35,28,03,57,,Nitrous oxide level,,,,,,,
PC_35_28_03_59,35,28,03,59,,Ozone concentration,,,,,,,
PC_35_28_03_82,35,28,03,82,,Smog level,,,,,,,
PC_35_28_03_94,35,28,03,94,,Air visibility,,,,,,,
PC_35_28_16,35,28,16,,,Climate type,,,,,,,
PC_35_28_46,35,28,46,,,Landscape type,,,,,,,
PC_35_28_47,35,28,47,,,Living organism damage,,,,,,,
PC_35_28_47_04,35,28,47,04,,Animal damage,,,,,,,
PC_35_28_47_06,35,28,47,06,,Bacterial damage,,,,,,,
PC_35_28_47_32,35,28,47,32,,Fungus damage,,,,,,,
PC_35_28_47_32_24,35,28,47,32,24,Dry rot damage,,,,,,,
PC_35_28_47_32_96,35,28,47,32,96,Wet rot damage,,,,,,,
PC_35_28_47_42,35,28,47,42,,Insect damage,,,,,,,
PC_35_28_47_42_89,35,28,47,42,89,Termite damage,,,,,,,
PC_35_28_47_51,35,28,47,51,,Microorganism damage,,,,,,,
PC_35_28_47_53,35,28,47,53,,Mildew damage,,,,,,,
PC_35_28_47_65,35,28,47,65,,Plant-growth damage,,,,,,,
PC_35_28_48,35,28,48,,,Living organism resistance,,,,,,,
PC_35_28_48_04,35,28,48,04,,Animal resistance,,,,,,,
PC_35_28_48_06,35,28,48,06,,Bacterial resistance,,,,,,,
PC_35_28_48_32,35,28,48,32,,Fungus resistance,,,,,,,
PC_35_28_48_32_24,35,28,48,32,24,Dry rot resistance,,,,,,,
PC_35_28_48_32_96,35,28,48,32,96,Wet rot resistance,,,,,,,
PC_35_28_48_42,35,28,48,42,,Insect resistance,,,,,,,
PC_35_28_48_42_89,35,28,48,42,89,Termite resistance,,,,,,,
PC_35_28_48_51,35,28,48,51,,Microorganism resistance,,,,,,,
PC_35_28_48_53,35,28,48,53,,Mildew resistance,,,,,,,
PC_35_28_48_65,35,28,48,65,,Plant-growth resistance,,,,,,,
PC_35_28_59,35,28,59,,,Overshadowing,,,,,,,
PC_35_28_79,35,28,79,,,Seismic classification,,,,,,,
PC_35_28_90,35,28,90,,,Traffic stream properties,,,,,,,
PC_35_28_90_23,35,28,90,23,,Traffic density,,,,,,,
PC_35_28_90_30,35,28,90,30,,Traffic flow,,,,,,,
PC_35_28_90_80,35,28,90,80,,Traffic speed,,,,,,,
PC_35_28_95,35,28,95,,,Water body type,,,,,,,
PC_35_28_96,35,28,96,,,Water quality,,,,,,,
PC_35_28_98,35,28,98,,,Wind effects,,,,,,,
PC_35_28_98_80,35,28,98,80,,Wind speed,,,,,,,
PC_35_30,35,30,,,,Fire performance characteristics,,,,,,,
PC_35_30_11,35,30,11,,,Calorific value,,,,,,,
PC_35_30_15,35,30,15,,,Combustibility,,,,,,,
PC_35_30_19,35,30,19,,,Critical radiant flux,,,,,,,
PC_35_30_28,35,30,28,,,Explosion resistance,,,,,,,
PC_35_30_29,35,30,29,,,Fire loading,,,,,,,
PC_35_30_30,35,30,30,,,Fire resistance,,,,,,,
PC_35_30_31,35,30,31,,,Fire severity,,,,,,,
PC_35_30_32,35,30,32,,,Fire type,,,,,,,
PC_35_30_33,35,30,33,,,Flame propagation,,,,,,,
PC_35_30_34,35,30,34,,,Flame spread index,,,,,,,
PC_35_30_35,35,30,35,,,Flammability,,,,,,,
PC_35_30_37,35,30,37,,,Heat release rate,,,,,,,
PC_35_30_41,35,30,41,,,Ignitability,,,,,,,
PC_35_30_43,35,30,43,,,Ignition resistance,,,,,,,
PC_35_30_76,35,30,76,,,Smoke and gas propagation,,,,,,,
PC_35_30_77,35,30,77,,,Smoke and gas release,,,,,,,
PC_35_30_78,35,30,78,,,Smoke density,,,,,,,
PC_35_30_79,35,30,79,,,Smoke-developed index,,,,,,,
PC_35_30_80,35,30,80,,,Smoke-developed rating,,,,,,,
PC_35_30_81,35,30,81,,,Smoke produced,,,,,,,
PC_35_30_84,35,30,84,,,Surface burning characteristics,,,,,,,
PC_35_30_86,35,30,86,,,Surface spread of flame,,,,,,,
PC_35_48,35,48,,,,Lighting characteristics,,,,,,,
PC_35_48_05,35,48,05,,,Average estimated illumination (AEI),,,,,,,
PC_35_48_09,35,48,09,,,Brightness,,,,,,,
PC_35_48_34,35,48,34,,,Glare,,,,,,,
PC_35_48_34_34,35,48,34,34,,Glare index,,,,,,,
PC_35_48_41,35,48,41,,,Illuminance,,,,,,,
PC_35_48_43,35,48,43,,,Index of refraction,,,,,,,
PC_35_48_46,35,48,46,,,Light emission,,,,,,,
PC_35_48_47,35,48,47,,,Light exposure,,,,,,,
PC_35_48_48,35,48,48,,,Light absorption,,,,,,,
PC_35_48_49,35,48,49,,,Luminance,,,,,,,
PC_35_48_49_46,35,48,49,46,,Lumens per lamp,,,,,,,
PC_35_48_49_47,35,48,49,47,,Luminous efficacy,,,,,,,
PC_35_48_49_48,35,48,49,48,,Luminous flux,,,,,,,
PC_35_48_49_49,35,48,49,49,,Luminous intensity,,,,,,,
PC_35_48_67,35,48,67,,,Polarization,,,,,,,
PC_35_48_71,35,48,71,,,Reflectance,,,,,,,
PC_35_48_71_14,35,48,71,14,,Ceiling reflectance,,,,,,,
PC_35_48_71_30,35,48,71,30,,Floor reflectance,,,,,,,
PC_35_48_71_82,35,48,71,82,,Solar reflectance,,,,,,,
PC_35_48_71_84,35,48,71,84,,Solar reflectance index (SRI),,,,,,,
PC_35_48_71_96,35,48,71,96,,Wall reflectance,,,,,,,
PC_35_48_73,35,48,73,,,Reflectivity,,,,,,,
PC_35_48_89,35,48,89,,,Transmission,,,,,,,
PC_35_48_91,35,48,91,,,Transmittance,,,,,,,
PC_35_48_91_93,35,48,91,93,,Ultraviolet light transmittance,,,,,,,
PC_35_48_91_95,35,48,91,95,,Visible light transmittance,,,,,,,
PC_35_51,35,51,,,,Mechanical characteristics,,,,,,,
PC_35_51_01,35,51,01,,,Abuse resistance,,,,,,,
PC_35_51_01_06,35,51,01,06,,Ballistic resistance,,,,,,,
PC_35_51_01_08,35,51,01,08,,Blast resistance,,,,,,,
PC_35_51_01_10,35,51,01,10,,Bullet resistance,,,,,,,
PC_35_51_01_89,35,51,01,89,,Theft resistance,,,,,,,
PC_35_51_01_94,35,51,01,94,,Vandal resistance,,,,,,,
PC_35_51_07,35,51,07,,,Bendability,,,,,,,
PC_35_51_07_54,35,51,07,54,,Bending moment,,,,,,,
PC_35_51_07_70,35,51,07,70,,Bending radius,,,,,,,
PC_35_51_09,35,51,09,,,Brittleness,,,,,,,
PC_35_51_16,35,51,16,,,Compressibility,,,,,,,
PC_35_51_17,35,51,17,,,Cracking,,,,,,,
PC_35_51_18,35,51,18,,,Creep,,,,,,,
PC_35_51_25,35,51,25,,,Ductility,,,,,,,
PC_35_51_26,35,51,26,,,Elasticity,,,,,,,
PC_35_51_27,35,51,27,,,Elongation,,,,,,,
PC_35_51_29,35,51,29,,,Expansion,,,,,,,
PC_35_51_29_39,35,51,29,39,,Hygrometric expansion,,,,,,,
PC_35_51_31,35,51,31,,,Fracture characteristics,,,,,,,
PC_35_51_31_27,35,51,31,27,,Fracture energy,,,,,,,
